doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
jensspahn15809874001,jensspahn,TRUE,2020-02-06T11:10:00Z,"AfD Der Handschlag mit Hoecke ist ein fatales Signal. Es darf keine Regierung geben, die von diesem Radikalen abhaengt. Ein geordneter Prozess zu Neuwahlen ist der richtige Weg nach vorn. All unsere Energie muss jetzt darauf zielen, das Vertrauen in die demokratische Mitte zu staerken.","Der Handschlag mit Hoecke ist ein fatales Signal. Es darf keine Regierung geben, die von diesem Radikalen abhaengt. Ein geordneter Prozess zu Neuwahlen ist der richtige Weg nach vorn. All unsere Energie muss jetzt darauf zielen, das Vertrauen in die demokratische Mitte zu staerken.",62,586,186823,Berlin,44,2020,2,6,30,127,NA,NA,NA,negative,AfD,0,3
johannesvogel15783073801,johannesvogel,TRUE,2020-01-06T10:43:00Z,"Sozialpolitik Es ist ein beschaemender Mangel an Fairness, dass unser Sozialstaat diejenigen behindert, die aus der Beduerftigkeit heraus wachsen wollen. fordert zurecht, die Zuverdienstegeln bei Hartz IV endlich zu reformieren! Auch das ist eine Frage von Aufstiegschancen! 3K20","Es ist ein beschaemender Mangel an Fairness, dass unser Sozialstaat diejenigen behindert, die aus der Beduerftigkeit heraus wachsen wollen. fordert zurecht, die Zuverdienstegeln bei Hartz IV endlich zu reformieren! Auch das ist eine Frage von Aufstiegschancen! 3K20",24,197,18187,Berlin / NRW,38,2020,1,1,29,122,NA,#3K20,@c_lindner,negative,Sozialpolitik,0,13
josteiniger15674497801,josteiniger,TRUE,2019-09-02T18:43:00Z,"AfD Protest schoen und gut, aber eine Kalbitz-AfD? Da hoerts auf!","Protest schoen und gut, aber eine Kalbitz-AfD? Da hoerts auf!",0,0,3980,NA,11,2019,9,36,25,104,NA,NA,@gfwt_,negative,AfD,0,3
josteiniger15901503001,josteiniger,TRUE,2020-05-22T12:25:00Z,"Kommunalpolitik In Duerkheim wird die wohlfeile Ankuendigung von Frau Dreyer leider viele Enttaeuschungen hervorrufen. 30 der Erzieher/innen in Risikogruppe, Baurecht verhindert, dass Kinder von KiTa A in B wechseln, usw.","In Duerkheim wird die wohlfeile Ankuendigung von Frau Dreyer leider viele Enttaeuschungen hervorrufen. 30 der Erzieher/innen in Risikogruppe, Baurecht verhindert, dass Kinder von KiTa A in B wechseln, usw.",0,0,3980,NA,31,2020,5,21,33,142,NA,NA,@erik_donner,negative,Kommunalpolitik,0,15
juergenhardt15442605601,juergenhardt,TRUE,2018-12-08T09:16:00Z,"EU Nach inspirierender Rede von jetzt Austausch mit Vertretern Nordischer und Baltischer Staaten. Muessen Europa stark, handlungsfaehig und zukunftsfest machen! cdupt18","Nach inspirierender Rede von jetzt Austausch mit Vertretern Nordischer und Baltischer Staaten. Muessen Europa stark, handlungsfaehig und zukunftsfest machen! cdupt18",2,9,5623,"Remscheid, Solingen, Wuppertal",25,2018,12,49,16,64,NA,#cdupt18,@ManfredWeber|@cdu|@cducsubt|@EPP,positive,EU,0,2
karl_lauterbach15527263801,karl_lauterbach,TRUE,2019-03-16T08:53:00Z,"Medien So einen Unsinn liest man nur sehr selten. Bild veroeffentlicht die Morde des Terroristen um AUFLAGE zu machen. Nichts sonst. Es ist unsolidarisch anderen Zeitungen gegenueber, weil nur damit es solche Bilder gibt, wird der Terror begangen. Wir sollten den Dreck nicht zeigen.","So einen Unsinn liest man nur sehr selten. Bild veroeffentlicht die Morde des Terroristen um AUFLAGE zu machen. Nichts sonst. Es ist unsolidarisch anderen Zeitungen gegenueber, weil nur damit es solche Bilder gibt, wird der Terror begangen. Wir sollten den Dreck nicht zeigen.",131,730,268502,"Berlin, Deutschland",44,2019,3,11,19,79,NA,NA,NA,negative,Medien,0,6
karl_lauterbach15554381401,karl_lauterbach,TRUE,2019-04-16T18:09:00Z,"AfD Eine solche Tragoedie bestuerzt alle Weltreligionen, die sich ja sofort solidarisch erklaert haben. Jede Tragoedie ist aber offenbar fuer die AfD eine Gelegenheit, Abendland gegen andere zu spalten. Die Reaktion auf den Brand ist zum Glueck ein Zeichen des Zusammenhalts in Europa.","Eine solche Tragoedie bestuerzt alle Weltreligionen, die sich ja sofort solidarisch erklaert haben. Jede Tragoedie ist aber offenbar fuer die AfD eine Gelegenheit, Abendland gegen andere zu spalten. Die Reaktion auf den Brand ist zum Glueck ein Zeichen des Zusammenhalts in Europa.",1,72,268502,"Berlin, Deutschland",43,2019,4,16,20,84,NA,NA,NA,negative,AfD,0,3
karl_lauterbach15561267601,karl_lauterbach,TRUE,2019-04-24T17:26:00Z,Menschenrechte Man muss weder Schwuler noch gegen den Islam sein um diese Barbarei zu verurteilen. Steinzeit-Islam der Scharia ist aber weder repraesentativ noch der Grund fuer die homophobe Kultur der Unterdrueckung in Brunei. Wenn das Land die Menschenrechte nicht achtet muessen wir Druck machen,Man muss weder Schwuler noch gegen den Islam sein um diese Barbarei zu verurteilen. Steinzeit-Islam der Scharia ist aber weder repraesentativ noch der Grund fuer die homophobe Kultur der Unterdrueckung in Brunei. Wenn das Land die Menschenrechte nicht achtet muessen wir Druck machen,23,165,268502,"Berlin, Deutschland",44,2019,4,17,20,85,NA,NA,NA,negative,Menschenrechte,0,14
karl_lauterbach15574098001,karl_lauterbach,TRUE,2019-05-09T13:50:00Z,"vonderLeyen Bei von der Leyen versinkt das Ministerium offenbar im Chaos. Nur auf die Forderung nach mehr Geld bei jeder Rede kann man sich noch verlassen. Hoffentlich hat das bald ein Ende, das koennen wir uns nicht leisten.","Bei von der Leyen versinkt das Ministerium offenbar im Chaos. Nur auf die Forderung nach mehr Geld bei jeder Rede kann man sich noch verlassen. Hoffentlich hat das bald ein Ende, das koennen wir uns nicht leisten.",11,73,268502,"Berlin, Deutschland",38,2019,5,19,21,87,NA,NA,NA,negative,vonderLeyen,0,11
karl_lauterbach15605047801,karl_lauterbach,TRUE,2019-06-14T09:33:00Z,"FDP FDP verpestet die Luft indem sie staendig mit einem sinnfreien Plakat (No GroKo) um den Bundestag kreist. Ideenlose leicht schwachsinnige Aktion. Dabei haette doch NUR die FDP die GroKo verhindern koennen, waren aber zu feige dafuer. Nutzt wenigstens ein E-Mobil oder schleppt selbst!","FDP verpestet die Luft indem sie staendig mit einem sinnfreien Plakat (No GroKo) um den Bundestag kreist. Ideenlose leicht schwachsinnige Aktion. Dabei haette doch NUR die FDP die GroKo verhindern koennen, waren aber zu feige dafuer. Nutzt wenigstens ein E-Mobil oder schleppt selbst!",541,3655,268502,"Berlin, Deutschland",44,2019,6,24,22,92,NA,NA,NA,negative,FDP,0,3
karl_lauterbach15654499801,karl_lauterbach,TRUE,2019-08-10T15:13:00Z,"GroKo Prantl hat Recht, die GroKo hat derzeit weder in der Bevoelkerung Rueckhalt, noch hilft sie den Beteiligten. Sie haelt dazu die AfD stark. Der dringend notwendige Neuanfang in Umwelt-, Sozial- und Sicherheitspolitik kommt so nicht. SPD stagniert im Siechtum","Prantl hat Recht, die GroKo hat derzeit weder in der Bevoelkerung Rueckhalt, noch hilft sie den Beteiligten. Sie haelt dazu die AfD stark. Der dringend notwendige Neuanfang in Umwelt-, Sozial- und Sicherheitspolitik kommt so nicht. SPD stagniert im Siechtum",27,169,268502,"Berlin, Deutschland",40,2019,8,32,24,100,NA,NA,NA,negative,GroKo,0,5
karl_lauterbach15721146001,karl_lauterbach,TRUE,2019-10-26T18:30:00Z,"Parteipolitik Danke an alle, die Nina und mich gewaehlt haben. Und an alle, die bei den Regionalkonferenzen waren. Die Mitglieder sind der Goldschatz der SPD. Menschen voller Idealismus und Engagement fuer die Partei. Und auch Glueckwunsch an die beiden Gewinnerpaare","Danke an alle, die Nina und mich gewaehlt haben. Und an alle, die bei den Regionalkonferenzen waren. Die Mitglieder sind der Goldschatz der SPD. Menschen voller Idealismus und Engagement fuer die Partei. Und auch Glueckwunsch an die beiden Gewinnerpaare",32,1146,268502,"Berlin, Deutschland",40,2019,10,43,26,111,NA,NA,NA,positive,Parteipolitik,0,13
karl_lauterbach15735888001,karl_lauterbach,TRUE,2019-11-12T20:00:00Z,"Polizei Der Staat hat nicht versagt, im Gegenteil. Er konnte den Anschlag verhindern, die Verbrecher fassen. Der Polizei und den Ermittlern gebuehrt groesster Dank, keine Beschimpfung. Es geht in erster Linie weder um Tuerken, Mazedonier oder Offenbacher. Nur um hochgefaehrliche Verbrecher","Der Staat hat nicht versagt, im Gegenteil. Er konnte den Anschlag verhindern, die Verbrecher fassen. Der Polizei und den Ermittlern gebuehrt groesster Dank, keine Beschimpfung. Es geht in erster Linie weder um Tuerken, Mazedonier oder Offenbacher. Nur um hochgefaehrliche Verbrecher",65,1038,268502,"Berlin, Deutschland",41,2019,11,46,27,114,NA,NA,NA,positive,Polizei,0,7
karl_lauterbach15751898401,karl_lauterbach,TRUE,2019-12-01T08:44:00Z,"Klimapolitik Die Wahl von Esken/Nowabo stellt auf jeden Fall eine Chance fuer eine neue SPD Klimapolitik dar. Mit dem vorliegenden Klimapaket, besonders dem Abwuergen der Windenergie und den mangelhaften Investitionen in die Infrastruktur, kann die SPD nicht glaubhaft in der GroKo bleiben.","Die Wahl von Esken/Nowabo stellt auf jeden Fall eine Chance fuer eine neue SPD Klimapolitik dar. Mit dem vorliegenden Klimapaket, besonders dem Abwuergen der Windenergie und den mangelhaften Investitionen in die Infrastruktur, kann die SPD nicht glaubhaft in der GroKo bleiben.",49,715,337001,"Berlin, Deutschland",42,2019,12,48,28,116,NA,NA,NA,negative,Klimapolitik,0,12
karl_lauterbach15756550801,karl_lauterbach,TRUE,2019-12-06T17:58:00Z,"Scheuer Versagen beim Klimaschutz kann man nur verbergen, wenn man die Wirkung der Massnahmen nicht untersucht. Den Weg geht Scheuer jetzt. Das darf die SPD nicht mittragen. Weder die Auto-Krise noch der Klimaschutz kommen so weiter. Scheuer wird zum GroKo-Problem","Versagen beim Klimaschutz kann man nur verbergen, wenn man die Wirkung der Massnahmen nicht untersucht. Den Weg geht Scheuer jetzt. Das darf die SPD nicht mittragen. Weder die Auto-Krise noch der Klimaschutz kommen so weiter. Scheuer wird zum GroKo-Problem",86,354,268502,"Berlin, Deutschland",40,2019,12,49,28,117,NA,NA,NA,negative,Scheuer,0,7
karl_lauterbach15789213001,karl_lauterbach,TRUE,2020-01-13T13:15:00Z,"Sterbehilfe Ich bin der gleichen Meinung wie in dieser Sache, kommt nicht so oft vor. Aber Gesundheitsminister Spahn steht nicht ueber dem Gesetz. Er darf sich nicht als Herr ueber Leben und Tod inszenieren. Die qualvoll Leidenden haben ein Recht auf die Hilfe des Staates.","Ich bin der gleichen Meinung wie in dieser Sache, kommt nicht so oft vor. Aber Gesundheitsminister Spahn steht nicht ueber dem Gesetz. Er darf sich nicht als Herr ueber Leben und Tod inszenieren. Die qualvoll Leidenden haben ein Recht auf die Hilfe des Staates.",52,441,268502,"Berlin, Deutschland",46,2020,1,2,29,123,NA,NA,@c_lindner,negative,Sterbehilfe,0,11
karl_lauterbach15803371801,karl_lauterbach,TRUE,2020-01-29T22:33:00Z,"AfD Gauland hat nicht nur respektlos bei der Rede des israelischen Praesidenten gesessen. Seine Fraktion hat den Beifall verweigert, besonders als es bei Steinmeier um neue Gefahren des Nationalsozialismus in Deutschland ging. Da schien sich die AfD, zu Recht, angesprochen zu fuehlen","Gauland hat nicht nur respektlos bei der Rede des israelischen Praesidenten gesessen. Seine Fraktion hat den Beifall verweigert, besonders als es bei Steinmeier um neue Gefahren des Nationalsozialismus in Deutschland ging. Da schien sich die AfD, zu Recht, angesprochen zu fuehlen",367,2872,268502,"Berlin, Deutschland",42,2020,1,5,29,126,NA,NA,NA,negative,AfD,0,3
karl_lauterbach15812601001,karl_lauterbach,TRUE,2020-02-09T14:55:00Z,"Lindner Dass Lindner jetzt weiter Ramelow als Spalter diffamiert und Ratschlaege gibt, wer Thueringen regieren soll, zeigt: er hat nichts aus seinem Riesenfehler gelernt. Statt Demut und Groesse zu zeigen, macht er weiter Kampagne. Er spaltet selbst mehr als Ramelow","Dass Lindner jetzt weiter Ramelow als Spalter diffamiert und Ratschlaege gibt, wer Thueringen regieren soll, zeigt: er hat nichts aus seinem Riesenfehler gelernt. Statt Demut und Groesse zu zeigen, macht er weiter Kampagne. Er spaltet selbst mehr als Ramelow",187,2048,268502,"Berlin, Deutschland",40,2020,2,6,30,127,NA,NA,NA,negative,Lindner,0,7
karl_lauterbach15821133001,karl_lauterbach,TRUE,2020-02-19T11:55:00Z,"CDU/CSU Das Verhalten der CDU beschaedigt das Ansehen der Partei. Ein so transparentes Gerangel um Mandate und Macht, einschliesslich des verlogenen Paktes mit der AfD, muss aus Berlin beendet werden. Das hatte die CDU im Koalitionsausschuss zugesagt und muss sein","Das Verhalten der CDU beschaedigt das Ansehen der Partei. Ein so transparentes Gerangel um Mandate und Macht, einschliesslich des verlogenen Paktes mit der AfD, muss aus Berlin beendet werden. Das hatte die CDU im Koalitionsausschuss zugesagt und muss sein",69,586,268502,"Berlin, Deutschland",40,2020,2,8,30,129,NA,NA,NA,negative,CDU/CSU,0,7
karl_lauterbach15824776201,karl_lauterbach,TRUE,2020-02-23T17:07:00Z,"Wohnungsbau Wo ist das Problem, wenn die Wohnung im Prenzlauer Berg nicht mehr fuer 24 Euro pro Quadratmeter vermietet werden kann? Es sind die hoechsten Mieten, die den Preis aller Mieten nach oben ziehen. Diese Spirale wird gestoppt. Das ist soziale Marktwirtschaft","Wo ist das Problem, wenn die Wohnung im Prenzlauer Berg nicht mehr fuer 24 Euro pro Quadratmeter vermietet werden kann? Es sind die hoechsten Mieten, die den Preis aller Mieten nach oben ziehen. Diese Spirale wird gestoppt. Das ist soziale Marktwirtschaft",15,196,337001,"Berlin, Deutschland",42,2020,2,8,30,129,NA,NA,NA,negative,Wohnungsbau,0,11
karl_lauterbach15850508401,karl_lauterbach,TRUE,2020-03-24T11:54:00Z,"EU Es ist wahrlich bedenklich, wie wenig Unterstuetzung Italien aus der EU bisher hatte, und China jetzt einspringt. Das macht auch deshalb Sorgen, da wir eine Staatsfinanzkrise in Italien nicht ausschliessen koennen, die dann grosse Finanzmittel der EU braucht","Es ist wahrlich bedenklich, wie wenig Unterstuetzung Italien aus der EU bisher hatte, und China jetzt einspringt. Das macht auch deshalb Sorgen, da wir eine Staatsfinanzkrise in Italien nicht ausschliessen koennen, die dann grosse Finanzmittel der EU braucht",51,337,337001,"Berlin, Deutschland",39,2020,3,13,31,134,NA,NA,NA,negative,EU,0,2
karl_lauterbach15915212401,karl_lauterbach,TRUE,2020-06-07T09:14:00Z,"Lateinamerika Bolsonaro ist eine Katastrophe fuer die Welt. Er ueberlaesst Arme und Alte dem Tod durch Coronavirus und will, dass ihr Schicksal unmenschlich verschwiegen wird. Den Regenwald laesst er abholzen und beschleunigt den Klimawandel fuer alle Menschen. Er muss weg","Bolsonaro ist eine Katastrophe fuer die Welt. Er ueberlaesst Arme und Alte dem Tod durch Coronavirus und will, dass ihr Schicksal unmenschlich verschwiegen wird. Den Regenwald laesst er abholzen und beschleunigt den Klimawandel fuer alle Menschen. Er muss weg",1182,8504,268502,"Berlin, Deutschland",40,2020,6,23,34,144,NA,NA,NA,negative,Lateinamerika,0,13
karl_lauterbach15919844401,karl_lauterbach,TRUE,2020-06-12T17:54:00Z,"Coronamassnahmen Den Pandemie-Notfall fuer beendet zu erklaeren waere Fehler. Es setzt falsches Signal, wir haetten das Virus schon besiegt. Davon kann aber leider keine Rede sein. Fruehestens mit der Impfung ist der Spuk zu Ende. Mit jedem falschen Signal waechst der Leichtsinn","Den Pandemie-Notfall fuer beendet zu erklaeren waere Fehler. Es setzt falsches Signal, wir haetten das Virus schon besiegt. Davon kann aber leider keine Rede sein. Fruehestens mit der Impfung ist der Spuk zu Ende. Mit jedem falschen Signal waechst der Leichtsinn",336,2265,268502,"Berlin, Deutschland",42,2020,6,24,34,145,NA,NA,NA,negative,Coronamassnahmen,0,16
karl_lauterbach15934090201,karl_lauterbach,TRUE,2020-06-29T05:37:00Z,Coronamassnahmen Im Nachhinein scheint der lokale Lockdown in Guetersloh richtig gewesen zu sein. Da die Zahlen weiter ueber der vereinbarten Grenze liegen sollte er noch bestehen bleiben. Aber so ist der lokale Ausbruch beherrschbar und breitet sich wohl nicht weiter aus,Im Nachhinein scheint der lokale Lockdown in Guetersloh richtig gewesen zu sein. Da die Zahlen weiter ueber der vereinbarten Grenze liegen sollte er noch bestehen bleiben. Aber so ist der lokale Ausbruch beherrschbar und breitet sich wohl nicht weiter aus,57,593,268502,"Berlin, Deutschland",41,2020,6,26,34,147,NA,NA,NA,positive,Coronamassnahmen,0,16
karl_lauterbach15934090202,karl_lauterbach,TRUE,2020-06-29T05:37:00Z,Coronamassnahmen Im Nachhinein scheint der lokale Lockdown in Guetersloh richtig gewesen zu sein. Da die Zahlen weiter ueber der vereinbarten Grenze liegen sollte er noch bestehen bleiben. Aber so ist der lokale Ausbruch beherrschbar und breitet sich wohl nicht weiter aus,Im Nachhinein scheint der lokale Lockdown in Guetersloh richtig gewesen zu sein. Da die Zahlen weiter ueber der vereinbarten Grenze liegen sollte er noch bestehen bleiben. Aber so ist der lokale Ausbruch beherrschbar und breitet sich wohl nicht weiter aus,56,591,337001,"Berlin, Deutschland",41,2020,6,26,34,147,NA,NA,NA,positive,Coronamassnahmen,0,16
karl_lauterbach15952444201,karl_lauterbach,TRUE,2020-07-20T11:27:00Z,"Coronamassnahmen USA steuern auf menschliche Katastrophe zu. Taeglich sterben schon etwa 1.000 an Covid-19. Das Rettungspaket der Wirtschaft laeuft aus obwohl die Pandemie noch unkontrolliert. Wegen laufender Kredite und Rechnungen muessen bald viele in riskante Arbeit zurueck, was Pandemie verstaerkt","USA steuern auf menschliche Katastrophe zu. Taeglich sterben schon etwa 1.000 an Covid-19. Das Rettungspaket der Wirtschaft laeuft aus obwohl die Pandemie noch unkontrolliert. Wegen laufender Kredite und Rechnungen muessen bald viele in riskante Arbeit zurueck, was Pandemie verstaerkt",232,1431,268502,"Berlin, Deutschland",40,2020,7,29,35,150,NA,NA,NA,negative,Coronamassnahmen,0,16
karl_lauterbach15973945201,karl_lauterbach,TRUE,2020-08-14T08:42:00Z,"Coronamassnahmen (2) RT-LAMB Test als SchnellPCR, in UK schon zugelassen, bringt Testergebnisse mit sehr guter Sensitivitaet in 75 min. Ist fuer weniger als 10 durchfuehrbar, weniger Reagenzien, nicht auf Labore angewiesen. Auch sind mittlerweile Antigen-Tests zum Selbsttesten kurz vor Zulassung","(2) RT-LAMB Test als SchnellPCR, in UK schon zugelassen, bringt Testergebnisse mit sehr guter Sensitivitaet in 75 min. Ist fuer weniger als 10 durchfuehrbar, weniger Reagenzien, nicht auf Labore angewiesen. Auch sind mittlerweile Antigen-Tests zum Selbsttesten kurz vor Zulassung",22,166,268502,"Berlin, Deutschland",40,2020,8,33,36,154,NA,NA,NA,positive,Coronamassnahmen,0,16
karl_lauterbach16018054201,karl_lauterbach,TRUE,2020-10-04T09:57:00Z,"Coronamassnahmen Gute Uebersicht der bekannten Covid Risiken beim Fliegen in JAMA. Fliegen wohl weniger riskant als Klassenraum, Regionalzuege oder Buero. Die Flugzeugklimaanlagen schuetzen nicht perfekt. Mit ffp2 Maske gehe ich selbst aber von sehr hoher Sicherheit aus.","Gute Uebersicht der bekannten Covid Risiken beim Fliegen in JAMA. Fliegen wohl weniger riskant als Klassenraum, Regionalzuege oder Buero. Die Flugzeugklimaanlagen schuetzen nicht perfekt. Mit ffp2 Maske gehe ich selbst aber von sehr hoher Sicherheit aus.",99,499,337001,"Berlin, Deutschland",37,2020,10,40,38,161,NA,NA,NA,positive,Coronamassnahmen,0,16
karl_lauterbach16090974601,karl_lauterbach,TRUE,2020-12-27T19:31:00Z,"Coronaimpfung Sehr hoerenswert: der von und anderen zur Entwicklung Coronaimpfstoffe. Die Serie ist auch interessant fuer jeden, der sich allgemein ueber Impfstoffe besser informieren moechte. Thema wird in Zukunft immer relevanter","Sehr hoerenswert: der von und anderen zur Entwicklung Coronaimpfstoffe. Die Serie ist auch interessant fuer jeden, der sich allgemein ueber Impfstoffe besser informieren moechte. Thema wird in Zukunft immer relevanter",123,837,337001,"Berlin, Deutschland",33,2020,12,52,40,173,NA,NA,@pandemiapodcast⁩|@kakape⁩,positive,Coronaimpfung,0,13
katdro15197398801,katdro,TRUE,2018-02-27T13:58:00Z,Fahrverbote Das Urteil zu Fahrverboten ist Quittung fuer die Untaetigkeit der Bundesregierung. Auch in Koeln mussten Buerger*innen ueber Jahre schlechte Luft atmen. Wir brauchen jetzt Nachruestung auf Kosten der Hersteller Blaue Plakette Mein Statement mit,Das Urteil zu Fahrverboten ist Quittung fuer die Untaetigkeit der Bundesregierung. Auch in Koeln mussten Buerger*innen ueber Jahre schlechte Luft atmen. Wir brauchen jetzt Nachruestung auf Kosten der Hersteller Blaue Plakette Mein Statement mit,4,15,6180,NA,37,2018,2,9,6,24,NA,#Fahrverboten|#Koeln|#Nachruestung|#BlauePlakette,@svenlehmann,negative,Fahrverbote,0,11
katdro15427173001,katdro,TRUE,2018-11-20T12:35:00Z,"Digitalisierung Funkloecher, teure Datentarife, wenig Wettbewerb - die deutschen Mobilfunk|netze lassen zu wuenschen uebrig. Die BNetz A haette bei der Vergabe der 5G-Frequenzen fuer echte Verbesserung sorgen koennen. Diese Moeglichkeit laesst sie verstreichen. Das habe ich in der FAS kritisiert.","Funkloecher, teure Datentarife, wenig Wettbewerb - die deutschen Mobilfunk|netze lassen zu wuenschen uebrig. Die BNetz A haette bei der Vergabe der 5G-Frequenzen fuer echte Verbesserung sorgen koennen. Diese Moeglichkeit laesst sie verstreichen. Das habe ich in der FAS kritisiert.",1,2,6180,NA,40,2018,11,47,15,62,NA,#Mobilfunk|#BNetzA|#5G,NA,negative,Digitalisierung,0,15
katdro15672486601,katdro,TRUE,2019-08-31T10:51:00Z,"Klimaschutz Den amazonischen Regenwald zu zerstoeren, bedeutet das Herz des Planeten anzugreifen. Die Amazon Fires sind eine globale Krise. Unfassbar, dass Merkel das ignoriert. Noetig ist ein Importstopp fuer Agrargueter aus dem Amszonas Stopp des EU-Mercosur FTA","Den amazonischen Regenwald zu zerstoeren, bedeutet das Herz des Planeten anzugreifen. Die Amazon Fires sind eine globale Krise. Unfassbar, dass Merkel das ignoriert. Noetig ist ein Importstopp fuer Agrargueter aus dem Amszonas Stopp des EU-Mercosur FTA",3,3,6180,NA,37,2019,8,35,24,103,NA,#Regenwald|#AmazonFires|#Merkel|#Importstopp|#Mercosur,NA,negative,Klimaschutz,0,11
katdro15681229801,katdro,TRUE,2019-09-10T13:43:00Z,"Wirtschaftspolitik Das ist Ideologie, keine vernuenftige Wirtschaftspolitik. Deutschland braucht einen Wirtschaftsminister, der den Mut hat, fuer Investitionen zu sorgen, um die drohende Rezession abzuwenden. 2/3","Das ist Ideologie, keine vernuenftige Wirtschaftspolitik. Deutschland braucht einen Wirtschaftsminister, der den Mut hat, fuer Investitionen zu sorgen, um die drohende Rezession abzuwenden. 2/3",1,5,6180,NA,25,2019,9,37,25,105,NA,NA,NA,negative,Wirtschaftspolitik,0,18
katdro15704311801,katdro,TRUE,2019-10-07T06:53:00Z,"Klimapolitik Politische Bankrotterklaerung der : Wer im Sommer den Fortbestand der Koalition von Fortschritten beim Klimaschutz abhaengig macht, kann doch nicht ein Klimaschutzgesetz verantworten, das selbst hinter den Vorschlaegen des Not My Klimapaket zurueck bleibt...","Politische Bankrotterklaerung der : Wer im Sommer den Fortbestand der Koalition von Fortschritten beim Klimaschutz abhaengig macht, kann doch nicht ein Klimaschutzgesetz verantworten, das selbst hinter den Vorschlaegen des Not My Klimapaket zurueck bleibt...",1,19,6180,NA,34,2019,10,41,26,109,NA,#Klimaschutz|#Klimaschutzgesetz|#NotMyKlimapaket,@spdde|@SvenjaSchulze68,negative,Klimapolitik,0,12
katdro15869262601,katdro,TRUE,2020-04-15T04:51:00Z,"Coronamassnahmen Auch in NRW fehlt es an allem, was Experten als Grundlage fuer den Exit aus dem Shut Down definieren: Es gibt nicht annaehernd genuegend COVID19- Tests, nicht ausreichend Schutzmaterial fuers Personal im Gesundheitssektor etc. Aber der Neid auf Soeder scheint wichtiger zu sein...","Auch in NRW fehlt es an allem, was Experten als Grundlage fuer den Exit aus dem Shut Down definieren: Es gibt nicht annaehernd genuegend COVID19- Tests, nicht ausreichend Schutzmaterial fuers Personal im Gesundheitssektor etc. Aber der Neid auf Soeder scheint wichtiger zu sein...",3,10,6180,NA,43,2020,4,16,32,137,NA,#NRW|#Exit|#ShutDown|#COVID19|#Soeder,NA,negative,Coronamassnahmen,0,16
katdro15936870001,katdro,TRUE,2020-07-02T10:50:00Z,"Fleischindustrie Mir fehlen die Worte! Gabriel wusste haargenau, wie katastrophal die Arbeitsbedingungen in der Schlachtindustrie sind, als er sich von Toennies bezahlen liess Gekauft: Sozialdemokrat Gabriel beriet Fleischmogul Toennies | Das Erste - Panorama - Sendung","Mir fehlen die Worte! Gabriel wusste haargenau, wie katastrophal die Arbeitsbedingungen in der Schlachtindustrie sind, als er sich von Toennies bezahlen liess Gekauft: Sozialdemokrat Gabriel beriet Fleischmogul Toennies | Das Erste - Panorama - Sendung",1,6,6180,NA,34,2020,7,27,35,148,NA,#Gabriel|#Toennies,NA,negative,Fleischindustrie,0,16
katdro16082075401,katdro,TRUE,2020-12-17T12:19:00Z,Fluechtlingshilfe Ich unterstuetze gemeinsam mit 244 Kolleg*innen den Weihnachtsappell fuer die schnelle Aufnahme Schutzsuchender von den griechischen Inseln. Menschenrechte gelten ueberall - auch an Europas Aussengrenzen! Leave No One Behind wirhabenplatz,Ich unterstuetze gemeinsam mit 244 Kolleg*innen den Weihnachtsappell fuer die schnelle Aufnahme Schutzsuchender von den griechischen Inseln. Menschenrechte gelten ueberall - auch an Europas Aussengrenzen! Leave No One Behind wirhabenplatz,1,22,6180,NA,28,2020,12,51,40,172,NA,#Weihnachtsappell|#Menschenrechte|#LeaveNoOneBehind|#wirhabenplatz,NA,positive,Fluechtlingshilfe,0,17
katjakipping15429903001,katjakipping,TRUE,2018-11-23T16:25:00Z,"Ruestung Nur 2 Monate will die Bundesregierung die Waffenexporte nach Saudi Arabien aussetzen? Was wird dann anders sein? Hat dann der Krieg im Jemen aufgehoert? Wird der Mord an Khashoggi aufgeklaert sein? Nein, das ist fuerwahr ein beschaemendes Moratorium.","Nur 2 Monate will die Bundesregierung die Waffenexporte nach Saudi Arabien aussetzen? Was wird dann anders sein? Hat dann der Krieg im Jemen aufgehoert? Wird der Mord an Khashoggi aufgeklaert sein? Nein, das ist fuerwahr ein beschaemendes Moratorium.",45,135,119688,"Dresden, Berlin",38,2018,11,47,15,62,NA,#Bundesregierung|#Waffenexporte|#SaudiArabien|#Jemen|#Khashoggi,NA,negative,Ruestung,0,8
