doc_id;username;retweet_count;favorite_count;full_text;label;topic
30804;Thomas_Bareiss;0;16;Eine Ergaenzung zum Problem Zigarettenkippen: Ich finde es total daneben, wenn jemand seine Kippen einfach auf den Boden wirft. Oder ich hab auch schon Autofahrer gesehen, die ihren kompletten Aschenbecher einfach auf einem Parkplatz auf den Boden leeren. Schlichtweg asozial.;negative;Zigarettenkippen
33648;svenlehmann;57;523;Datteln4 ist ein Klimakiller und darf nicht ans Netz gehen. Dass das Kraftwerk besetzt wurde ist Ausdruck eines legitimen zivilen Protestes, der hoffentlich friedlich bleiben wird. Er waere nicht noetig, wenn die Bundesregierung konsequent aus der Kohle aussteigen wuerde.;;
34131;UllaJelpke;62;196;Die hilflosen Appelle der EU, Erdogan moege bitte am Fluechtlingsdeal EU-Tuerkei festhalten, sind erbaermlich. Wie tief will die EU noch vor dem Despoten am Bosporus in die Knie gehen? Nehmt ihn beim Wort: Grenzen auf, wuerdige Aufnahme und Behandlung in der EU!;negative;Fluechtlingsdeal
34163;steffilemke;9;71;@C_me_on @TiloJung @JungNaiv Oh, vielen Dank!  War mit Sicherheit das schwierigste Interview seit langer Zeit und ist ein grossartiges Format, das @TiloJung @JungNaiv entwickelt haben - in hektischen Zeiten jenseits von Talkshow und 20Sekuendern Politik zu vermitteln. Thx dafuer!;positive;Format
34674;stbrandner;247;885;Unsaegliche Zustaende im Bundestag: Linke Abgeordnete lassen Chaoten ins Gebaeude, die rumbruellen, Flugblaetter werfen (gestern), sich vom Gebaeude abseilen (heute). Unser 1. PGF Baumann hat dazu gerade eine Sondersitzung des Aeltestenrat beantragt. Findet in ca. 1 Std. statt. AfD;negative;Bundestag
35334;Oliver_Krischer;23;38;Die Klimakrise bringt den Wald um. In Bruehl ist jetzt erstmals seit Menschengedenken der Park der UNESCO Welterbestaette Augustusburg gesperrt. Besucher*innen werden von herabfallenden Aesten bedroht. Der Bach, der die Schlossteiche seit 250 Jahren bewaessert, ist ausgetrocknet;;
35438;stbrandner;22;60;Rechte Gruppe? Linke Gruppe? Andere Gruppe? Wobei es in der Bewertung am Ende sch***egal ist: Gewalt, Angriffe  gehen (in der politischen Auseinandersetzung) gar nicht! Und: Ich habe Abdelkarim bisher persoenlich stets und immer als faire, angenehme Person erlebt!;;
38697;th_sattelberger;6;71;Gastbeitrag von mir in DERMittelstand:  Jeder 4. deutsche Gruender in DE erwaegt ins Ausland zu gehen, da Kapital in der Wachstumsphase fehlt. Deutschland muss attraktiver fuer Gruender werden, wir brauchen Innovationen  frischen Wind! Meine Vorschlaege konkret im ganzen Artikel. ;;
40552;stbrandner;175;494;Da ist offenbar ganz massiv was dran: Bei mir meldete sich jemand, der mitteilte, KEIN Bundesbruder von Kahrs haette das Examen fuer diesen geschrieben, sondern ein Externer (der, der sich bei mir meldete, ist ein Verwandter 2. Grades desjenigen, der angeblich der Schreiber war).;;
41589;Fabiodemasi;2;36;Dies geht nur wenn OlafScholz eine erneute Zusammenarbeit mit der Union ausschliesst. Es muessen wieder Unterschiede in der Politik sichtbar werden. Neue Mehrheiten gibt es nur mit glaubwuerdiger Politik und wenn die Gruenen sich entscheiden was sie wollen.;;
41868;ThomasOppermann;0;7;@juergencosse Lieber Juergen, es geht nicht um Zahlen, sondern um Mass und Mitte. Durch viele gesetzliche Regelungen setzen wir den Buergerinnen und Buergern Grenzen. Aber ein Parlament, dass sich selbst keine Grenzen setzt, verliert das Vertrauen der Menschen. Nichts ist zur Zeit gefaehrlicher.;;
42859;sven_kindler;2;7;Anfrage von mir zeigt  Zahl der Gleisanschluesse bei Unternehmen in Niedersachsen geht zurueck. Das ist fatal fuer die Verkehrswende fuer die Verkehrswende und die Verlagerung auf die Schiene. Der Bund ist hier gefragt und muss die Unterstuetzung ausweiten.  @noz_de;negative;Verkehrswende
48122;Oliver_Krischer;19;81;Gut, dass es nun Klarheit fuer die Tesla Gigafactory gibt. Auch erfreulich, dass die Truppe, die bisher  Elektromobilitaet mehr blockiert als gefoerdert und Tesla auch mal gerne in unserioese Ecke gestellt hat, langsam deren Bedeutung fuer Klimaschutz zu kapieren scheint @cducsubt;;
51344;svenlehmann;134;488;Das Transsexuellengesetz muss weg! - denn es diskriminiert + bevormundet Menschen. Deswegen haben wir Gruene vor kurzem ein Selbstbestimmungsgesetz in den Bundestag eingebracht. Dazu wird es jetzt eine oeffentliche Anhoerung geben: am 2. November 2020 um 12:00 Uhr. Infos folgen!;;
51812;HildeMattheis;4;23;Dieser Tag ist eine Mahnung. Es darf keinen Schlussstrich unter das Menschheitsverbrechen der Shoa geben. Wir alle muessen Erinnerung  Mahnung lebendig halten, indem wir die Geschichte der Zeitzeugen aufnehmen, bewahren  weitergeben. Dass Auschwitz nie wieder sei WeRemember /1;;
52125;MAStrackZi;0;6;@davefinitely Ich bin nicht die Sprecherin von Christian Lindner, bei Fragen bitte ihn selbst kontaktieren. Ich demonstriere heute aus Ueberzeugung fuer Menschenrechte und Demokratie. Und auch @c_lindner ist bei der Demo mit @krstdt selbstverstaendlich mit Nachdruck dafuer eingetreten.;;
53496;Fabiodemasi;0;16;FC Bundestag vs Victoria Harburg 2:1 Da es beim HSV und dem FCSP nicht so laeuft, haben wir einen echten Angst Gegner von den Super Senioren angeworben. Fuer Team Bundestag stand mit @MarcusWeinberg ein weiterer Abgeordneter aus Hamburg auf dem Platz ;;
54800;KatjaSuding;1;10;Wie gehen Kuenstler mit der Coronakrise um, was koennen wir tun? In Folge 3 erzaehlt @MenscHHmeier von KEINERKOMMT - alle machen mit. Eine grossartige Idee, um Kulturschaffende in Zeiten von StayHome nicht haengen zu lassen. Bin dabei! Mehr im Videocall:;;
57105;Fabiodemasi;1;39;@Kurkamp @OlafScholz Ich habe Scholz am 4 Maerz dazu befragt. Das war nach Buergerschaftswahl, er war kein Kanzlerkandidat. Ich habe sofort danach weitere Sitzung beantragt weil nicht umfassend geantwortet wurde. Es lag also nicht an mir. Mit CumEx befasse ich mich schon die gesamte Legislaturperiode;;
169;sven_kindler;10;74;An diesem DonnerstagderDemokratie trauere ich um Salomon Finkelstein, der gestern Nacht mit 96 Jahren verstorben ist. Salek, der die Shoa ueberlebt hat, war ein warmherziger, toller Mensch und hat sich in Hannover gegen das Vergessen und fuer Demokratie stark gemacht. RIP Salek!;;
390;ThomasOppermann;35;113;Saul Friedlaender zitiert am Schluss seiner bewegenden Rede Hans von Dohnanyi, der kurz vor seiner Hinrichtung durch die Nazis auf die Frage, was ihn zum Widerstand bewogen habe, die ewig gueltige Antwort gab: Es war einfach der zwangslaeufige Gang eines anstaendigen Menschen.;;
775;PaulZiemiak;2;13;@ManfredWeber @reinerhaseloff @schulzeeuropa In Sachen Strukturwandel gilt es, ein zutiefst vorhandenes Misstrauen aufzuloesen bei den Menschen. Unsere Aufgabe ist es, dass diese Aufloesung real wird. Wandel muss dargestellt werden, wo er auch stattfindet. Die Menschen muessen merken, dass sie vom Wandel profitieren koennen.;;
1461;alice_weidel;387;1270;+++Unsere Strassen sind nicht die Buehne fuer Migranten-Raser!+++ Es sind junge Maenner mit Migrationshintergrund, die auf der Strasse die Muskeln spielen lassen. Ganz offenbar, weil die Strafen zu gering sind. Hier muss dringend nachgebessert werden! AfD ;negative;Migrationshintergrund
2199;HeikoMaas;235;1129;Wenn Juedinnen und Juden in Europa wieder Angst haben, ist das beschaemend fuer uns alle. Jeder einzelne Angriff auf sie ist auch eine Attacke auf unsere liberale Demokratie. Juedisches Leben muessen wir als unverdientes Geschenk betrachten und alles tun, um es bei uns zu schuetzen.;negative;Juedisches
2294;oezoguz;12;60;Was kann nur Menschen dazu verleiten, eine derart abscheuliche und niedertraechtige Tat zu begehen? In einer Kirche, zum religioesen friedlichen Fest zum Moerder zu werden.. Ich trauere mit allen Angehoerigen und wuensche SriLanka, dass sie enger zusammenruecken gegen Hass und Terror.;negative;SriLanka
3418;Frank_Pasemann;6;29;Die deutschen Buerger horten D-Mark im Milliardenwert! Wer weiss, wozu es gut ist? Von einer harten Waehrung trennt man sich nicht ohne Not, ausser man ist ein EU-fanatischer Politiker und bereit, den Euro immer wieder auf Kosten der Deutschen zu retten.;;
4117;oezoguz;0;20;Das tut mir sehr leid. Er war ein wirklich feiner Mensch. Wir sassen mal zusammen einige Monate in der Enquette Kommission Digitale Gesellschaft. Das war sein Thema. Da gab es auch keine Parteigrenzen. Viel Kraft fuer seine Familie.;;
4928;svenlehmann;196;1222;Alle, die immer gegen einen Mindestlohn waren, haben schon bei 8,50 geschrien: Das vernichtet Arbeitsplaetze!  Turns out: Ist nicht passiert. Wird auch bei 12 nicht passieren.   Was stattdessen passieren wird: Weniger Menschen muessen ergaenzend beim Amt aufstocken gehen.;;
5983;b_riexinger;15;45;Die IAA wird heute mit dem Motto driving tomorrow eroeffnet. Im Mittelpunkt stehen aber SUV. Mit riesigen Dreckschleudern und ein paar Elektroautos ist die Branche aber nicht zu retten! Im Video spreche ich ueber Elektroautos, autonomes Fahren und 800 Millionen Arbeitsplaetze!;;
6119;HeikoMaas;19;172;Mit Klaus Kinkel hat unser Land einen aufrechten Kaempfer fuer ein weltoffenes Deutschland verloren, einen grossen Europaeer, einen hoch angesehenen Staatsmann und Fuersprecher unseres Landes in der Welt. Doch mindestens genauso wichtig ist: Klaus Kinkel war ein feiner Kerl.;;
6381;berlinliebich;27;125;Haushaltswoche mag langweilig klingen, ist aber in Wirklichkeit eine der wichtigsten des Jahres. Ob mehr Geld in Ruestung oder in Soziales gesteckt wird, entscheidet niemand anderes als der Bundestag. Und darum wird in den naechsten Tagen gerungen. Meine Meinung dazu kennt ihr!;;
6557;cem_oezdemir;39;315;Das Ende der korrupten Alleinherrscher, die sich lange gottgleich fuehlen ist selten schoen. Bin sicher, Erdogan und sein enges Umfeld verfolgen sehr genau, wie es seinem alten Freund Bashir gerade im Sudan ergeht. Gerechtigkeit geht oft grosse Umwege, aber sie kommt irgendwann.;;
6597;DietmarBartsch;29;108;Mich bestuerzt die verantwortungsvergessene Leichtigkeit, mit der ein deutscher Politiker postuliert, Bomben auf den Iran sind moeglich, und gleichzeitig abstreitet, dass dadurch mehr Menschen in die Flucht getrieben werden. Der Nahe Osten ist mahnender Zeuge fuer das Gegenteil.;negative;Iran
6737;karl_lauterbach;22;379;Ich bin selten der Meinung von Christian Lindner oder Sarah Wagenknecht. Dennoch schliesse ich mich hier Lindner an und wuensche Wagenknecht volle Genesung und Rueckkehr der vollen Kampfstaerke. Ihre Vorschlaege sind oft falsch aber nie dumm oder polemisch.;;
6910;petertauber;10;192;Lieber jimmyschulz, Deine Leidenschaft fuers Internet und Deine Lebensfreude waren ansteckend. Nun bist du nicht mehr bei uns. Du wirst fehlen. Du hast nicht an Gott geglaubt, aber vielleicht ueberrascht er Dich ja, so wie du uns immer wieder ueberrascht hast. Machs gut!;;
7079;berlinliebich;2;8;Togo ist eines der aermsten Laender der Welt, fast die Haelfte der Bevoelkerung ist unter 18 Jahre jung. Knapp 44 Prozent der Kinder leben in Armut. Ueber die Krise Togos und was die Bundesrepublik tut, habe ich mit @_annaorlowski aus meinem Team geschrieben:;;
7534;MiRo_SPD;0;15;@c_kampmann @Martinst64 Was konkret kritisierst Du? Ich habe gesagt, dass komplette Neuverhandlungen des Koalitionsvertrags nicht funktionieren werden. Wir haben verabredet, dass der Bundesparteitag jetzt einen Beschluss fasst: Reicht das, was wir umgesetzt haben? Was wollen wir noch umsetzen?;;
7671;MGrosseBroemer;2;17;@AndreaNahlesSPD @Ralf_Stegner @PES_PSE @SwedishPM @TimmermansEU @CorinaCretuEU @SergeiStanishev @PSOE @psocialista Zu Picassos Guernica gibt es folgende Geschichte: Als Picasso bei der ersten Ausstellung des Bildes von einem damaligen SS-Offizier gefragt wurde: Haben Sie das gemacht?, soll er geantwortet haben: Nein, Sie!;;
7750;konstantinkuhle;46;286;Wohnraum, (Weiter)bildung, neue Arbeit - @johannesvogel hat Recht: An der Schnittstelle von FDP und SPD gibt es viel zu besprechen. Je mehr Nowabo/Esken die SPD ins Museum fuehren, umso mehr muessen Liberale Ansprechpartner fuer diese Themen sein. via @welt;;
8552;b_riexinger;35;131;Falls wieder mal wer fragt, ob wir nicht eine andere Platte auflegen koennen. Nein, denn die Ungleichheit im Land steigt immer weiter. Daher laeuft die Platte bis sich etwas aendert: Vermoegenssteuer jetzt, hoehere Loehne, weg mit HartzIV! Gerechtigskeitswende WSI;;
8651;petertauber;136;1458;Man kann fast froh sein, dass @HGMaassen nur noch ein Problem der @cdu ist und kein Problem mehr dieser Republik. Endlich Gelegenheit den Verfassungsschutz wieder schlagkraeftig zu machen. Ich denke sein Nachfolger und die Mitarbeiter tun genau das! @AnneWillTalk @annewill;;
8939;karl_lauterbach;27;169;Prantl hat Recht, die GroKo hat derzeit weder in der Bevoelkerung Rueckhalt, noch hilft sie den Beteiligten. Sie haelt dazu die AfD stark. Der dringend notwendige Neuanfang in Umwelt-, Sozial- und Sicherheitspolitik kommt so nicht. SPD stagniert im Siechtum;negative;GroKo
9374;JoanaCotar;264;672;(1/2)Blockwarte finden Sie toll? Die Stasi war gar nicht so schlecht? Sie haben damals die Chance verpasst, den nervigen Nachbarn anzuzeigen?   Jetzt haben Sie die Gelegenheit! RechtsEX hilft dabei. Hinweise werden rund um die Uhr vertraulich aufgenommen;;
9528;svenlehmann;0;19;@GwenDragonTek Das stimmt absolut. In diesem Fall waren die Opfer lesbische Frauen. Und das war das Tatmotiv. In anderen Faellen sind es heterosexuelle Frauen. Und in manchen auch Maenner. Mir ging es bei diesem Tweet vor allem um die Durchsetzung von Machtanspruechen mittels Gewalt.;;
10674;karl_lauterbach;65;1038;Der Staat hat nicht versagt, im Gegenteil. Er konnte den Anschlag verhindern, die Verbrecher fassen. Der Polizei und den Ermittlern gebuehrt groesster Dank, keine Beschimpfung. Es geht in erster Linie weder um Tuerken, Mazedonier oder Offenbacher. Nur um hochgefaehrliche Verbrecher;positive;Polizei
10934;cem_oezdemir;48;339;Sogar die Autoindustrie erkennt, dass die Zukunft der Mobilitaet vernetzt, automatisiert  emissionsfrei ist. Wir muessen das deutsche  vor seinen falschen Freunden in der Politik beschuetzen, sonst findet Zukunft in Kalifornien  China statt  das deutsche Auto steht im Museum!;;
11139;karl_lauterbach;124;1162;Jetzt ist der Bundestag schon auf dem Niveau moeglicher Kopf ab Gesten angekommen. Die Verrohung und Entwuerdigung des Parlamentes durch die Polemik und Hetze der AfD macht Angst. Nur sachliche, klare, harte Kritik helfen. Nicht auf gleiches Niveau sinken!;;
11293;alice_weidel;814;2750;+++Schlag ins Gesicht der Demokratie!+++ Der Waehler wird sehr genau beobachten, wie hier mit uns umgegangen wird. Das Verhalten der anderen Parteien ist ganz klar undemokratisch. Wir sind die groesste Oppositionspartei im Bundestag. HarderKuehnel Bundestagsvizepraesidentin AfD;negative;AfD
12675;HeikoMaas;121;929;.@RabbiTeichtal ist mit seinem kleinen Sohn an der Hand bespuckt und beschimpft worden. Das ist widerlich und macht wuetend. Es darf uns aber nicht sprachlos machen - seien wir laut! Darum war ich heute beim Solidaritaetsgebet. Antisemitismus hat bei uns keinen Platz. Nie wieder.;;
13079;cem_oezdemir;22;88;@kkklawitter @StartupVerband @floriannoell @Storch_i @saschalobo @spreeblick @dasdigitaleauto @ACE_autoclub @ADAC @FAZ_Auto @SPIEGEL_Auto @brandeins @BMVI @AndiScheuer Ideen, die Verkehrswende gleich mitdenken, finde ich Hammer! Es geht um saubere Autos UND effiziente Nutzung  damit mehr Platz fuer alle. Um Start-Ups bei uns fuer groessere Finanzierungsrunden zu ruesten, setzen wir uns u.a. fuer Schaffung eines europaeischen Wagniskapitalfonds ein.;;
13295;karl_lauterbach;32;1146;Danke an alle, die Nina und mich gewaehlt haben. Und an alle, die bei den Regionalkonferenzen waren. Die Mitglieder sind der Goldschatz der SPD. Menschen voller Idealismus und Engagement fuer die Partei. Und auch Glueckwunsch an die beiden Gewinnerpaare;positive;Mitglieder
13889;oezoguz;1;11;Ein sehr emotionaler Termin heute Morgen. Eine bewundernswerte Frau, die sich trotz allem, was ihr angetan wurde, um so viele Differenzierungen und um Klarheit bemueht. Aber auch ihre Aengste offen anspricht. Danke Nadia Murad @NadiaMuradBasee. Und Danke @AuswaertigesAmt;positive;Murad
14576;oezoguz;1;10;Weil mir bewusst geworden ist, wie viele Menschen, die sich z. B. gegen Rechtsextremisten aussprechen, noch massiver bedroht und drangsaliert werden koennten. Ueberlege noch, was die beste Loesung waere. Auf jeden Fall muss irgendwo nachvollzogen werden koennen, wer da schreibt.;;
14679;svenlehmann;29;276;Was ich an @FridayForFuture so wichtig finde: Es geht zuerst um Klimaschutz, ja. Aber es geht auch um Menschenrechte und ein solidarisches Miteinander. Es geht um einen neuen Gesellschaftsentwurf jenseits von Ausbeutung und Gegeneinander. Wir sollten da sehr genau hinhoeren.;positive;Klimaschutz
16991;KarambaDiaby;10;94;Mit u.a. Ministerin Giffey und Staatssekretaerin @Moebbeck habe ich gestern an die Opfer in Halle gedacht. Wir haben viele Gespraeche gefuehrt: Ich sah bei den Hallenser*innen keine Resignation, sondern ein starkes Mitgefuehl  den  Wunsch nach Zusammenhalt. Das gibt mir Kraft.;positive;Zusammenhalt
17013;HeikoMaas;38;246;Mit SchuelerInnen der Carl-von-Ossietzky-Schule in Kreuzberg habe ich heute mit @GesichtZeigen ueber FridaysforFuture und darueber gesprochen, was wir gegen Rechtsextremismus tun koennen und muessen. Wir waren uns einig: Hass und Hetze nehmen wir nicht hin. Wir muessen gesichtzeigen!;;
17053;MartinSchulz;56;436;Ich war eben in Pforzheim fuer die SPD. Gudenus (bekannt aus Strachevideo) war am 3. Mai auch hier fuer die AfD mit Weidel und Meuthen. Der Skandal ist nicht das Video, sondern dass sich die Rechten verbuenden Europa abzuschaffen. Wir muessen das diesen Sonntag gemeinsam verhindern!;;
17189;Oliver_Krischer;44;217;Wenn es fuer die SPD-Vorsitzenden ein Erfolg ist, dass Gruene sich durchsetzen, dann Gern geschehen. Auf jeden Fall mussten wir diesen Fortschritt fuer den Klimaschutz gegen den erbitterten Widerstand von SPD-Ministern, SPD-Bundestagsfraktion und der SPD in den Laendern erkaempfen.;;
17355;Frank_Pasemann;59;171;Linke Kravallisten wie @jonas_fedders nennen sich Journalisten. Ihre Agenda ist Provokation und Denunziation. Wenn Kubitschek, die Mitarbeiter und Gaeste von @antaios belaestigt werden, dann ist das vieles, aber kein Journalismus. Die Polizei erklaert es ihm vergeblich! fbm19 @AfD;negative;Journalismus
17623;karl_lauterbach;36;320;Witze im Karneval duerfen auch derb sein. Aber Kramp-Karrenbauers Witz zeigt, was sie von der Debatte um das 3. Geschlecht denkt. Weil diese Menschen extrem unter der Diskriminierung leiden muss sie sich entschuldigen. Da bricht kein Zacken aus Narrenkrone;;
17833;nouripour;2;6;Ein Ergebnis ist, dass beide Seiten Gefangenen die Freiheit schenken und ein Abzug schwerer Waffen. Aber der Schluessel zum Frieden liegt nach wie vor in Moskau. Es ist nicht absehbar, dass Putin in der Ukraine zum Voelkerrecht zurueckkehrt. Normandie;;
18661;SevimDagdelen;17;50;Was fuer ein Armutszeugnis fuer diese Bundesregierung:  Deutschland gehoert zu den reichsten Laendern der Welt. ... Bei einer EU-Erhebung gaben 30,3 Prozent der Menschen ohne Job an, nicht genug Geld zu haben, um jeden zweiten Tag vollwertig zu essen. unten;;
21495;rbrinkhaus;18;60;Es fehlt leider sehr haeufig an Respekt gegenueber den Menschen im Osten. Ueber deren Leben wird oft hinweg gegangen, als ob sie vor der Wende nichts geleistet haetten. Das gilt aehnlich fuer die Zeit  nach 1990. Interview u.a. in der @lr_online ;negative;Osten
21599;Frank_Pasemann;11;32;Das ist jetzt aber eine richtige Ueberraschung fuer den Staatsfunk @ZDFheute. Das italienische Volk scheint @matteosalvinimi zu vertrauen, ihn geradezu zu lieben und deshalb wird es ihm die politische Verantwortung zusprechen, trotz der Meinungsmache im OeRR. @AfDimBundestag @AfD;;
21967;sven_kindler;10;63;@CDU Ich finds voll ok, wenn Menschen einen Fetisch haben, aber bitte liebe @CDU macht das doch privat fuer euch (in der CDU galt ja lange eher der Fetisch schwarzeKasse statt schwarzeNull) und nicht auf Kosten der Infrastruktur, des Klimas und nachfolgender Generationen ;;
23013;larsklingbeil;44;333;Die @spdde ist die mitgliederstaerkste Partei  lasst uns die Staerke nutzen. Ich freue mich, wenn sich moeglichst viele Mitglieder einbringen  wir den besten Weg finden, den Vorsitz neu zu besetzen. Die naechste Zeit kann fuer alle SozialdemokratInnen richtig spannend werden.;positive;Mitglieder
23139;karl_lauterbach;19;94;Der Mega-Streit in der Union zwischen Merkel und Seehofer, der fast die Union gespalten und die GroKo beendet haette, hat zu nur 11 (!) zusaetzlichen Abschiebungen gefuehrt. Das zeigt, wie laecherlich der ganze Symbolkampf war, der nur der AfD genutzt hat. ;negative;GroKo
23190;tj_tweets;6;90;Ich hoffe sehr, dass die Deutsche Wirtschaft besser organisiert ist als @Der_BDI. Da wird man als Referent angefragt, faehrt an das Ende der Stadt und beim Eintreffen heisst es dann Ihr Panel wurde abgesagt, haben wir leider vergessen Ihnen mitzuteilen. fail TDI19;;
23558;martinarenner;25;81;Nach dem Anschlag von Halle verengt sich die Debatte auf Rolle des Internet. Ist der Mord an Luebcke schon vergessen? Warum reden wir nicht ueber den Rechtsruck als Fundament des Rechtsterror? Dazu diskutiere ich bei @faktist ua mit Holger Stahlknecht.;;
23666;Oliver_Krischer;32;183;Im uebrigen finde ich, sollte die @spdbt mit Vorwuerfen zu Energie und Gerechtigkeit sehr vorsichtig sein: So hat sie in X Regierungsjahren nichts dagegen getan, dass die Aermsten mit der Grundversorgung die hoechsten Strompreise zahlen und es jaehrlich 300.000 Stromsperren gibt;;
23905;Oliver_Krischer;17;103;Lieber @ArminLaschet  @a_pinkwart noch mal die ernst gemeinte Frage: Woher nehmen Sie die Erkenntnis, dass die Abschaltung von Block C Neurath 2,3 Mio t CO2 einspart, und RWE den erzeugten Strom nicht einfach nur durch andere, bisher nicht ausgelastete Kohlekraftwerke ersetzt?;;
25420;MAStrackZi;4;101;Ich finde es ja besonders faszinierend, dass ausgerechnet der Ex-Verteidigungsminister, der ohne Not und Plan der Bundeswehr ein milliardenschweres Sparprogramm aufgenoetigt hat, um der Kanzlerin zu gefallen, jetzt AKK auch als Ministerin kluge Tipps von der Seitenlinie gibt.;;
25970;karl_lauterbach;1;72;Eine solche Tragoedie bestuerzt alle Weltreligionen, die sich ja sofort solidarisch erklaert haben. Jede Tragoedie ist aber offenbar fuer die AfD eine Gelegenheit, Abendland gegen andere zu spalten. Die Reaktion auf den Brand ist zum Glueck ein Zeichen des Zusammenhalts in Europa.;negative;AfD
26129;SevimDagdelen;58;109;Alle fuenf Sekunden verhungert ein Kind unter zehn Jahren waehrend weltweit 1,640 000 000 000 Billionen Euro fuer Ruestung und Militaer im Jahr ausgegeben wird. Mit nur einem Bruchteil der globalen Ruestungsausgaben koennte man den Hunger in der Welt beseitigen. SIPRI;;
26726;jensspahn;5;57;Was fuer ein toller Parteitag der  @cdukreisborken heute in Bocholt! Ich danke allen Delegierten fuer das grosse Vertrauen und die Wiederwahl mit dem schoenen Ergebnis von 99,4 Prozent. Lasst uns die vor uns liegenden Aufgaben mit Zuversicht gemeinsam angehen.;positive;Parteitag
27047;DietmarBartsch;31;144;Stefan Heym 04.11.89: Die Macht gehoert nicht in die Hand eines einzelnen oder ein paar weniger oder eines Apparats oder einer Partei. Alle muessen teilhaben an dieser Macht. Wer immer sie ausuebt  wo immer, muss unterworfen sein der Kontrolle der Buerger.;;
27232;Thomas_Bareiss;9;65;Man kann vielleicht streiten ueber das wie, aber wer behauptet wir tun nichts fuer Klimaschutz lebt auf einem anderen Stern. Die @tagesschau  @AngelaUlrichrbb sind wohl erst zufrieden wenn wir in Deutschland das Licht ausschalten und das Atmen einstellen. ;;
27256;tj_tweets;8;29;Dass die AfD kein Freund parlamentarischer Demokratie ist wird mit den heutigen Beschluessen zu Abschaffung des EP @Europarl_DE deutlicher. Leider ist aber gerade das EP ein schwaches Ziel - weil kaum ein Waehler versteht was dort passiert. Reformen tun Not.;;
27782;ThomasOppermann;3;24;Dr. Canan Kaftancioglu, CHP-Vorsitzende der Provinz Istanbul, spricht heute in der AG Aussen der SPD-BTF. Sie wurde wg. angeblicher Unterstuetzung von Terrorproganda und Praesidentenbeleidigung zu fast 10 Jahren Haft verurteilt. Fuer mich ist sie eine Heldin der Demokratie.Tuerkei;;
28432;GoeringEckardt;39;447;Sie will Tueren oeffnen, damit auch andere durchlaufen koennen. Sie ist nicht nur die erste afrodeutsche  juengste Vizepraesidentin, sie bringt auch alle Kompetenzen mit, die es dafuer braucht.  Heute hat sie ein Tor aufgestossen!   Herzlichen Glueckwunsch, Frau Praesidentin @aminajxx!;;
28796;PaulZiemiak;9;59;Schaltet um 23:15 Uhr @ZDF ein und erfahrt mehr dazu Adenauer und Gurion, die 1960 die Aussoehnung zwischen Deutschland und Israel erreicht haben, wuerden sich heute im Grab umdrehen. Die aktuellen Entwicklungen und der steigende Antisemitismus sind unausstehlich. Lanz;;
28980;Beatrix_vStorch;170;751;Die AfD hat von Anfang an gesagt: Europaeische Spitzenkandidaten sind Bloedsinn. CDU CSU und SPD wollten aber damit Wahlkampf machen. Jetzt spricht Merkel nicht einmal mehr den Namen von Weber aus. Wer hat also wieder Recht behalten? Genau. ;;
30101;Beatrix_vStorch;271;1060;So vorhersehbar, wie armselig: Kaum ist mal eine Woche lang im Sommer Sommer, schon geht das Klimagekreische wieder los. Heiss- Klimakrise. Aber bei 17 Grad u Regen im Juli, belehrt man uns: das sei Wetter. Hat mit Klima nix zu tun. Entscheidet Euch mal, ihr Aengsteschuerer!;negative;Klimagekreische
30121;HeikoMaas;12;82;Die EU wird reagieren muessen und nach Genehmigung der WTO wohl selbst Strafzoelle erheben. Europa steht in dieser Frage geschlossen.  Wir bleiben bereit, gemeinsame Regeln fuer Subventionen in der Luftfahrtindustrie auszuhandeln.  Noch koennen wir weiteren Schaden verhindern. (2/2);;
30891;Frank_Pasemann;431;761;Letzte Nacht wurde in Nordthueringen auf einem geschlossenen privaten Hof unser @AfD_Thueringen Wahlkampfmobil samt aller Ausruestung in Brand gesetzt. Das angrenzende Haus in dem die Familie schlief war durch den Brand gefaehrdet! Das zum Thema geistige Brandstifter! AfDwaehlen;;
31140;alice_weidel;96;399;Heute ab 18 Uhr bin ich in der Stadthalle Niedernhall zu Gast! Thema: Die AfD im Bundestag - buergernahe Politik gegen den EU-Superstaat Kommen Sie zur Veranstaltung oder verfolgen Sie diese ab 18 Uhr live auf der  Facebookseite der @AfDimBundestag! https://t.co/xAl5gd5MRy;;
31143;MiRo_SPD;5;63;@danielreitzig @OlafScholz Ich bin sehr fuer den Streit in der Sache. Da gilt es, manches zu klaeren. Schluss muss sein mit genau dem, was Du betreibst: Sozialdemokratinnen und Sotialdemokraten oeffentlich zu diskreditieren. Wie waere es mal mit Solidaritaet, Respekt und Anstand?;;
32245;DietmarBartsch;75;320;Dass Macron am Pranger steht und nicht Kriegsherr Erdogan, sagt alles ueber die @NATO. Die Bundesregierung laesst Deutschlands engsten Partner Frankreich im Stich. Es kann nicht sein, dass Deutschland naeher bei Trump und Erdogan steht als bei der franzoesischen Regierung. NATO70;negative;Erdogan
32349;b_riexinger;26;165;Der Ausbau der Windkraft wuerde auf viel groessere Zustimmung stossen, wenn man die Bevoelkerung und die Kommunen vor Ort an den Gewinnen beteiligen wuerde. Energiewende dezentral und in Buergerhand! Eine Partei hat das ueber Jahre angemahnt, sie koennen sich denken, welche...;;
