doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
JM_Luczak15785562601,JM_Luczak,TRUE,2020-01-09T07:51:00Z,Mietendeckel:selbst von beauftragter Gutachter Prof. Artz zieht vernichtendes Resuemee: 1 unverhaeltnismaessig 2 klimaschaedlich 3 investitionsfeindlich Deswegen klagen wir! Wohnungsbau,Mietendeckel:selbst von beauftragter Gutachter Prof. Artz zieht vernichtendes Resuemee: 1 unverhaeltnismaessig 2 klimaschaedlich 3 investitionsfeindlich Deswegen klagen wir!,15,56,5202,Berlin,29,2020,1,2,29,123,🎧|👉,#Mietendeckel,@SPDBerlin|@cducsubt|@cduberlin|@hausundgrund_de|@ZIAunterwegs|@BFWBund|@IVD_BB,negative,Wohnungsbau,174,185
JM_Luczak15813159001,JM_Luczak,TRUE,2020-02-10T06:25:00Z,"Sehr kluger und treffender Kommentar von Roland Koch zu Thueringen - keine Kooperation mit AfD oder Linken, auch wenn dies Neuwahlen bedeuten kann:Jedes Ergebnis ist fuer die CDU besser als ihre innere Zerstoerung Thueringen","Sehr kluger und treffender Kommentar von Roland Koch zu Thueringen - keine Kooperation mit AfD oder Linken, auch wenn dies Neuwahlen bedeuten kann:Jedes Ergebnis ist fuer die CDU besser als ihre innere Zerstoerung",3,18,5202,Berlin,37,2020,2,6,30,127,NA,NA,@CDU⁩|@cducsubt⁩|@akk⁩,positive,Thueringen,56,66
JM_Luczak15915877801,JM_Luczak,TRUE,2020-06-08T03:43:00Z,"Rassismus muss konsequent verfolgt werden. Wenn Esken gesamter Polizei aber latenten Rassismus vorwirft,ist das ein fatales Signal des Misstrauens,dass Ansehen u Motivation der Polizei schadet u Vertrauen in sie untergraebt. Polizei","Rassismus muss konsequent verfolgt werden. Wenn Esken gesamter Polizei aber latenten Rassismus vorwirft,ist das ein fatales Signal des Misstrauens,dass Ansehen u Motivation der Polizei schadet u Vertrauen in sie untergraebt.",35,228,5202,Berlin,35,2020,6,23,34,144,NA,#Esken,@cducsubt|@BILD,negative,Polizei,63,70
JM_Luczak15923836201,JM_Luczak,TRUE,2020-06-17T08:47:00Z,Mieter sind durch Hilfspakete/Flexibilisierung Kosten d Unterkunft zurecht geschuetzt. Fuer Verlaengerung tiefgreifenden Eingriffs in BGB u bestehende Vertraege gibt es daher keine Rechtfertigung mehr zurueck zur Normalitaet! Wohnungsbau,Mieter sind durch Hilfspakete/Flexibilisierung Kosten d Unterkunft zurecht geschuetzt. Fuer Verlaengerung tiefgreifenden Eingriffs in BGB u bestehende Vertraege gibt es daher keine Rechtfertigung mehr zurueck zur Normalitaet!,2,18,5202,Berlin,32,2020,6,25,34,146,👉,NA,@cducsubt⁩|@hausundgrund_de,negative,Wohnungsbau,226,237
JM_Luczak16092534601,JM_Luczak,TRUE,2020-12-29T14:51:00Z,"R2G verfehlt Ziele beim sozialen Wohnungsbau deutlich. Das zeigt einmal mehr: Mietendeckel und in Debatte ueber Enteignungen sind plumpe Ablenkungsmanoever, um eigenes Versagen zu kaschieren! Wohnungsbau","R2G verfehlt Ziele beim sozialen Wohnungsbau deutlich. Das zeigt einmal mehr: Mietendeckel und in Debatte ueber Enteignungen sind plumpe Ablenkungsmanoever, um eigenes Versagen zu kaschieren!",5,37,5202,Berlin,29,2020,12,53,40,174,NA,#Mietendeckel|#Enteignungen|#Ablenkungsmanoever,@Tagesspiegel⁩|@morgenpost⁩|@cduberlin⁩,negative,Wohnungsbau,33,44
Jacobi_AfD15668124001,Jacobi_AfD,TRUE,2019-08-26T09:40:00Z,"Und wenn jetzt wieder jemand fragte: ZDF? Dieser linkspopulistische Propagandakanal, den ich zwangsweise luxusfinanzieren muss? ... dann koennte man demjenigen wohl nur antworten: Hier. Trink noch einen Kakao. Beruhigt die Nerven. diemeinendasernst Medien","Und wenn jetzt wieder jemand fragte: ZDF? Dieser linkspopulistische Propagandakanal, den ich zwangsweise luxusfinanzieren muss? ... dann koennte man demjenigen wohl nur antworten: Hier. Trink noch einen Kakao. Beruhigt die Nerven. diemeinendasernst",3,17,1670,Köln,32,2019,8,35,24,103,NA,#ZDF|#Propagandakanal|#Kakao|#diemeinendasernst,NA,negative,Medien,249,255
Jan_Nolte_AfD15384860401,Jan_Nolte_AfD,TRUE,2018-10-02T13:14:00Z,"Asylanten und Geduldete, die in Deutschland einen Job gefunden haben, sollen nach einem neuen Kompromiss dauerhaft Bleiberecht bekommen. Mit dem sogenannten Spurwechsel wird das Asylgesetz so Stueck fuer Stueck zum Einwanderungsgesetz umgebaut. Asyltourismus","Asylanten und Geduldete, die in Deutschland einen Job gefunden haben, sollen nach einem neuen Kompromiss dauerhaft Bleiberecht bekommen. Mit dem sogenannten Spurwechsel wird das Asylgesetz so Stueck fuer Stueck zum Einwanderungsgesetz umgebaut.",10,10,1539,"Waldeck, Deutschland",35,2018,10,40,14,55,➡,NA,NA,negative,Asyltourismus,245,258
Jan_Nolte_AfD15523139401,Jan_Nolte_AfD,TRUE,2019-03-11T14:19:00Z,"Wer noch einen weiteren Beweis brauchte, dass es in der Diskussion rund um Frauenquote und Paritaetsgesetz nicht um Gerechtigkeit, sondern um das Sichern von Pfruenden fuer die eigene Klientel und der Schaedigung des politischen Gegners geht: Hier ist er. Gleichberechtigung","Wer noch einen weiteren Beweis brauchte, dass es in der Diskussion rund um Frauenquote und Paritaetsgesetz nicht um Gerechtigkeit, sondern um das Sichern von Pfruenden fuer die eigene Klientel und der Schaedigung des politischen Gegners geht: Hier ist er.",7,11,1539,"Waldeck, Deutschland",40,2019,3,11,19,79,NA,#Frauenquote|#Paritaetsgesetz,NA,negative,Gleichberechtigung,256,274
Jan_Nolte_AfD15603418201,Jan_Nolte_AfD,TRUE,2019-06-12T12:17:00Z,"In Italien hat man mal wieder viel richtig gemacht. Dem dortigen Parlament wird in Kuerze ein Erlass zur Abstimmung vorgelegt werden, der ein deutlich haerteres Vorgehen gegen europaeische Schlepper, die unsere Medien gerne als Fluechtlingshelfer verherrlichen, ermoeglicht. Grenzkontrollen","In Italien hat man mal wieder viel richtig gemacht. Dem dortigen Parlament wird in Kuerze ein Erlass zur Abstimmung vorgelegt werden, der ein deutlich haerteres Vorgehen gegen europaeische Schlepper, die unsere Medien gerne als Fluechtlingshelfer verherrlichen, ermoeglicht.",4,37,1539,"Waldeck, Deutschland",38,2019,6,24,22,92,NA,#Italien|#Schlepper|#Fluechtlingshelfer,NA,positive,Grenzkontrollen,275,290
JanaSchimke15734826601,JanaSchimke,TRUE,2019-11-11T14:31:00Z,"Ich sorge mich um die Gerechtigkeit und Finanzierbarkeit unseres Sozialstaates. Die Grundrente foerdert nicht-Beduerftige, schafft Ungerechtigkeiten und traegt zum finanziellen Kollaps der Rentenversicherung bei. Generationengerechtigkeit geht anders. Grundrente","Ich sorge mich um die Gerechtigkeit und Finanzierbarkeit unseres Sozialstaates. Die Grundrente foerdert nicht-Beduerftige, schafft Ungerechtigkeiten und traegt zum finanziellen Kollaps der Rentenversicherung bei. Generationengerechtigkeit geht anders.",29,123,4969,NA,28,2019,11,46,27,114,NA,#Sozialstaates|#Grundrente|#Rentenversicherung|#Generationengerechtigkeit,NA,negative,Grundrente,84,94
JensMaierAfD15129753601,JensMaierAfD,TRUE,2017-12-11T06:56:00Z,"Mehr Straftaten + mehr gewalttaetige Migranten + mehr als 10.000 Salafisten = Sicheres Deutschland. Das Einzige, das in Deutschland sicher ist wie das Amen in der Kirche, ist die Ueberheblichkeit der politischen Klasse. Migrantenkriminalitaet","Mehr Straftaten + mehr gewalttaetige Migranten + mehr als 10.000 Salafisten = Sicheres Deutschland. Das Einzige, das in Deutschland sicher ist wie das Amen in der Kirche, ist die Ueberheblichkeit der politischen Klasse.",18,38,6108,"Dresden, Sachsen",34,2017,12,50,4,12,NA,#Ueberheblichkeit,NA,negative,Migrantenkriminalitaet,220,242
JensMaierAfD15135842401,JensMaierAfD,TRUE,2017-12-18T08:04:00Z,"Froehliche Selfies am Breitscheidplatz. 12 Tote, etliche Verletze und die Hinterbliebenen koennen nur fassungslos ueber den Geisteszustand dieser Kanzlerin sein. Das ist unwuerdig. Es stimmt traurig und wuetend. Breitscheidplatz Merkel","Froehliche Selfies am Breitscheidplatz. 12 Tote, etliche Verletze und die Hinterbliebenen koennen nur fassungslos ueber den Geisteszustand dieser Kanzlerin sein. Das ist unwuerdig. Es stimmt traurig und wuetend. Breitscheidplatz",3,8,6108,"Dresden, Sachsen",30,2017,12,51,4,13,NA,#Breitscheidplatz,NA,negative,Merkel,229,235
JensMaierAfD15179888401,JensMaierAfD,TRUE,2018-02-07T07:34:00Z,"Waehrend Politiker der Kartellparteien sich stets gut versorgen, die Nutzniesser der Asylindustrie glaenzende Geschaefte machen und Millionen Gluecksritter aus aller Welt ins Land geholt wurden, verarmt die eigene Bevoelkerung immer mehr. Die Leidtragenden sind unsere Kinder. AfD Asyltourismus","Waehrend Politiker der Kartellparteien sich stets gut versorgen, die Nutzniesser der Asylindustrie glaenzende Geschaefte machen und Millionen Gluecksritter aus aller Welt ins Land geholt wurden, verarmt die eigene Bevoelkerung immer mehr. Die Leidtragenden sind unsere Kinder. AfD",29,48,6108,"Dresden, Sachsen",38,2018,2,6,6,21,NA,#Kartellparteien|#Asylindustrie|#Gluecksritter|#Kinder|#AfD,NA,negative,Asyltourismus,281,294
JensMaierAfD15266199601,JensMaierAfD,TRUE,2018-05-18T05:06:00Z,"Die EU diktiert, Berlin pariert. Der Verbraucher wird im Stich gelassen, die Autoindustrie aufs Spiel gesetzt. Zeit zu handeln - Zeit fuer die AfD. Diesel Mehr auf: Automobilindustrie","Die EU diktiert, Berlin pariert. Der Verbraucher wird im Stich gelassen, die Autoindustrie aufs Spiel gesetzt. Zeit zu handeln - Zeit fuer die AfD. Diesel Mehr auf:",8,17,6108,"Dresden, Sachsen",29,2018,5,20,9,35,▶,#EU|#AfD|#Diesel,NA,negative,Automobilindustrie,165,183
JensMaierAfD15313102201,JensMaierAfD,TRUE,2018-07-11T11:57:00Z,Das wundert mich nicht. Zu lange hat die CDU/SPD-Regierung in Sachsen das linke Auge zugedrueckt und die Probleme verharmlost. Die nun eingetretene Eskalation linker Gewaltexzesse ist nicht mehr beherrschbar. Unser Land braucht Veraenderung. AfD Linksextremismus,Das wundert mich nicht. Zu lange hat die CDU/SPD-Regierung in Sachsen das linke Auge zugedrueckt und die Probleme verharmlost. Die nun eingetretene Eskalation linker Gewaltexzesse ist nicht mehr beherrschbar. Unser Land braucht Veraenderung. AfD,6,15,6108,"Dresden, Sachsen",36,2018,7,28,11,43,NA,#AfD,NA,negative,Linksextremismus,246,262
JensMaierAfD15371641801,JensMaierAfD,TRUE,2018-09-17T06:03:00Z,"Gewalttaetige Linksextremisten, die im Hambacher Forst schwere Verletzungen der Polizisten in Kauf nahmen, werden von der Presse als Aktivisten gelobt. In Chemnitz und Koethen verunglimpften die MSM friedlich Trauernde als rechten Mob. (Symbolbild) Linksextremismus","Gewalttaetige Linksextremisten, die im Hambacher Forst schwere Verletzungen der Polizisten in Kauf nahmen, werden von der Presse als Aktivisten gelobt. In Chemnitz und Koethen verunglimpften die MSM friedlich Trauernde als rechten Mob. (Symbolbild)",27,53,6108,"Dresden, Sachsen",34,2018,9,38,13,53,NA,#HambacherForst|#Chemnitz|#Koethen,NA,negative,Linksextremismus,249,265
JensMaierAfD15376969201,JensMaierAfD,TRUE,2018-09-23T10:02:00Z,"Bundestagspraesident Schaeuble hat unsere Befuerchtungen bestaetigt und eine Bankrotterklaerung fuer den Rechtsstaat gegeben. Da Abschiebungen so schwer sind, sollen illegale Einwanderer nicht mehr nach hause geschickt werden. Das Recht gilt nicht mehr, wenn der Einzelfall es will? Zuwanderung","Bundestagspraesident Schaeuble hat unsere Befuerchtungen bestaetigt und eine Bankrotterklaerung fuer den Rechtsstaat gegeben. Da Abschiebungen so schwer sind, sollen illegale Einwanderer nicht mehr nach hause geschickt werden. Das Recht gilt nicht mehr, wenn der Einzelfall es will?",72,145,6108,"Dresden, Sachsen",38,2018,9,39,13,54,NA,NA,NA,negative,Zuwanderung,283,294
Jochen_Haug15155917201,Jochen_Haug,TRUE,2018-01-10T13:42:00Z,"Staat soll an Ausgabendisziplin arbeiten, statt Leistungstraeger weiter zu schroepfen. Ueber die Haelfte eines Einkommens wird ohnehin geschluckt durch Abgaben und (in)direkte Steuern. Es reicht dicke! AfD Spitzensteuersatz Steuerpolitik","Staat soll an Ausgabendisziplin arbeiten, statt Leistungstraeger weiter zu schroepfen. Ueber die Haelfte eines Einkommens wird ohnehin geschluckt durch Abgaben und (in)direkte Steuern. Es reicht dicke! AfD Spitzensteuersatz",25,70,3619,"Köln, Deutschland",32,2018,1,2,5,17,🙌,#AfD|#Spitzensteuersatz,@AfDimBundestag,negative,Steuerpolitik,224,237
Jochen_Haug15181702201,Jochen_Haug,TRUE,2018-02-09T09:57:00Z,"Stellungnahme zum Koalitionsvertrag: Bei Migration nur wohlklingende Soll-Vorschriften. Papier nicht wert , auf dem sie gedruckt sind. Entsprechend Verteilung der Ministerressorts setzt sich inhaltliche Entleerung der fort. CDU AfD GroKo","Stellungnahme zum Koalitionsvertrag: Bei Migration nur wohlklingende Soll-Vorschriften. Papier nicht wert , auf dem sie gedruckt sind. Entsprechend Verteilung der Ministerressorts setzt sich inhaltliche Entleerung der fort. CDU AfD",45,208,3619,"Köln, Deutschland",32,2018,2,6,6,21,NA,#Koalitionsvertrag|#Migration|#CDU|#AfD,@CDU|@AfDimBundestag,negative,GroKo,232,237
JoernKoenigAfD15289709401,JoernKoenigAfD,TRUE,2018-06-14T10:09:00Z,Spitzenbeamte in Hannovers Rathaus kassieren ab. Hier fliessen wieder einmal hart erarbeitete Steuergelder des kleinen Mannes in die schon gut gefuellten Geldbeutel der Obrigkeiten! Hannover SPD AfD Steuerpolitik,Spitzenbeamte in Hannovers Rathaus kassieren ab. Hier fliessen wieder einmal hart erarbeitete Steuergelder des kleinen Mannes in die schon gut gefuellten Geldbeutel der Obrigkeiten! Hannover SPD AfD,6,9,795,"Berlin, Deutschland",29,2018,6,24,10,39,NA,#Hannover|#SPD|#AfD,NA,negative,Steuerpolitik,199,212
JoernKoenigAfD15332275201,JoernKoenigAfD,TRUE,2018-08-02T16:32:00Z,"Griechenland bekommt weitere 15 Milliarden Euro aus dem Rettungsprogramm, obwohl es erneut Zusagen nicht eingehalten hat. Diese Rettungsorgien haben Griechenland nicht im Geringsten diszipliniert und muessen gestoppt werden! AfD Schuldenunion","Griechenland bekommt weitere 15 Milliarden Euro aus dem Rettungsprogramm, obwohl es erneut Zusagen nicht eingehalten hat. Diese Rettungsorgien haben Griechenland nicht im Geringsten diszipliniert und muessen gestoppt werden! AfD",2,4,795,"Berlin, Deutschland",31,2018,8,31,12,46,NA,#Griechenland|#Euro|#Rettungsprogramm|#AfD,NA,negative,Schuldenunion,229,242
JoernKoenigAfD15361551601,JoernKoenigAfD,TRUE,2018-09-05T13:46:00Z,"Ein 10-jaehriger(!) Afghane vergewaltigt einen Mitschueler und wird fuer diese grausame Tat nicht bestraft. Wir importieren uns die Gewalt direkt in die Schulklassen. Brutale Taeter abschieben, ohne Ruecksicht auf das Alter! AfD Migrantenkriminalitaet","Ein 10-jaehriger(!) Afghane vergewaltigt einen Mitschueler und wird fuer diese grausame Tat nicht bestraft. Wir importieren uns die Gewalt direkt in die Schulklassen. Brutale Taeter abschieben, ohne Ruecksicht auf das Alter! AfD",0,2,795,"Berlin, Deutschland",35,2018,9,36,13,51,NA,#Afghane|#abschieben|#AfD,NA,negative,Migrantenkriminalitaet,229,251
JuergenBraunAfD15728739601,JuergenBraunAfD,TRUE,2019-11-04T13:26:00Z,"Wer so einen menschenverachtenden Unsinn postet, soll jetzt SPD-Chefin werden? So ist es richtig: Wer Sozialismus positiv verwendet, hat von Geschichte keine Ahnung und verhoehnt Millionen Opfer des sozialistischen Wahns. Niewieder Sozialismus Gehdochnach Nordkorea! Sozialismus","Wer so einen menschenverachtenden Unsinn postet, soll jetzt SPD-Chefin werden? So ist es richtig: Wer Sozialismus positiv verwendet, hat von Geschichte keine Ahnung und verhoehnt Millionen Opfer des sozialistischen Wahns. Niewieder Sozialismus Gehdochnach Nordkorea!",14,35,3188,"Waiblingen, Deutschland",33,2019,11,45,27,113,NA,#menschenverachtenden|#SPD|#Sozialismus|#NiewiederSozialismus|#GehdochnachNordkorea,NA,negative,Sozialismus,102,113
JuergenBraunAfD15738200401,JuergenBraunAfD,TRUE,2019-11-15T12:14:00Z,"Der gruene Wahnsinn wird immer grotesker. Jetzt fehlt als irre Pointe nur noch, dass diese Frau von ihrer eigenen Partei abgesaegt wird, weil sie von Volk spricht... Gruene","Der gruene Wahnsinn wird immer grotesker. Jetzt fehlt als irre Pointe nur noch, dass diese Frau von ihrer eigenen Partei abgesaegt wird, weil sie von Volk spricht...",1,5,3188,"Waiblingen, Deutschland",28,2019,11,46,27,114,NA,#gruene,NA,negative,Gruene,166,172
JuergenBraunAfD15820158001,JuergenBraunAfD,TRUE,2020-02-18T08:50:00Z,"Rassistische Angriffe von LINKS bringen Merkelkritiker Diego Fassnacht zum Ruecktritt. Was ist los in unserem Land, in dem linke und islamische Gewalttaeter, Rassisten und Judenfeinde gut und gerne leben? Aber die mit allen anderen Meinungen leben in Angst? Merkel CDU Linksextremismus","Rassistische Angriffe von LINKS bringen Merkelkritiker Diego Fassnacht zum Ruecktritt. Was ist los in unserem Land, in dem linke und islamische Gewalttaeter, Rassisten und Judenfeinde gut und gerne leben? Aber die mit allen anderen Meinungen leben in Angst? Merkel CDU",0,6,3188,"Waiblingen, Deutschland",41,2020,2,8,30,129,NA,#Rassistische|#LINKS|#Merkelkritiker|#Fassnacht|#linke|#islamische|#Merkel|#CDU,NA,negative,Linksextremismus,269,285
JuergenBraunAfD15820974601,JuergenBraunAfD,TRUE,2020-02-19T07:31:00Z,"Und weiter geht das Thueringen-Theater. Diese Aneinanderreihung von Peinlichkeiten haetten sich CDU und FDP ersparen koennen, wenn Kemmerich standhaft geblieben waere! AfD Linke Lieberknecht Ramelow Thueringen","Und weiter geht das Thueringen-Theater. Diese Aneinanderreihung von Peinlichkeiten haetten sich CDU und FDP ersparen koennen, wenn Kemmerich standhaft geblieben waere! AfD Linke Lieberknecht Ramelow",1,18,3188,"Waiblingen, Deutschland",26,2020,2,8,30,129,NA,#Thueringen|#CDU|#FDP|#Kemmerich|#AfD|#Linke|#Lieberknecht|#Ramelow,NA,negative,Thueringen,20,30
JuergenBraunAfD15824919601,JuergenBraunAfD,TRUE,2020-02-23T21:06:00Z,"Anne Will: In einseitig-dummlinker Runde faellt der durchgeknallte Zeit-Fuzzi Yassin Dingsbums auf. Dieser Qualitaetsjournalist macht Thilo Sarrazin fuer Terroristen verantwortlich, wirft Sarrazin in Topf mit NSU. Keiner widerspricht. Typisch ARDZDF! Hamburg Wahl Medien","Anne Will: In einseitig-dummlinker Runde faellt der durchgeknallte Zeit-Fuzzi Yassin Dingsbums auf. Dieser Qualitaetsjournalist macht Thilo Sarrazin fuer Terroristen verantwortlich, wirft Sarrazin in Topf mit NSU. Keiner widerspricht. Typisch ARDZDF! Hamburg Wahl",15,52,3188,"Waiblingen, Deutschland",31,2020,2,8,30,129,NA,#AnneWill|#dummlinker|#Zeit|#Sarrazin|#ARDZDF|#HamburgWahl,@abususu,negative,Medien,264,270
JuergenBraunAfD15833971201,JuergenBraunAfD,TRUE,2020-03-05T08:32:00Z,"CDU unterwirft sich im Bundestag der linksextremen Ideologie des verlogenen Antifaschismus im Geiste Stalin s. Waehrend die Linke SED Reiche erschiessen will, winselt Brinkhaus um Beifall von links: Feind stehe rechts und nirgendwo anders. Die CDU schafft sich ab! CDU/CSU","CDU unterwirft sich im Bundestag der linksextremen Ideologie des verlogenen Antifaschismus im Geiste Stalin s. Waehrend die Linke SED Reiche erschiessen will, winselt Brinkhaus um Beifall von links: Feind stehe rechts und nirgendwo anders. Die CDU schafft sich ab!",21,48,3188,"Waiblingen, Deutschland",40,2020,3,10,31,131,NA,#CDU|#Bundestag|#linksextremen|#Ideologie|#Antifaschismus|#Stalin|#Linke|#SED|#erschiessen|#Brinkhaus,NA,negative,CDU/CSU,265,272
JuergenBraunAfD15839220601,JuergenBraunAfD,TRUE,2020-03-11T10:21:00Z,Heute doch noch grosser Auftritt der abgetauchten Kanzlerin. Medien atemlos vor Spannung. Was kommt von dieser schrecklichen Frau? Nichts. Inhaltsloses Geschwaetz. Nichts tun. Merkel s Motto: Jetzt ist es halt da! das Virus. coronavirus Corona Jetztistdas Virushaltda. Merkel,Heute doch noch grosser Auftritt der abgetauchten Kanzlerin. Medien atemlos vor Spannung. Was kommt von dieser schrecklichen Frau? Nichts. Inhaltsloses Geschwaetz. Nichts tun. Merkel s Motto: Jetzt ist es halt da! das Virus. coronavirus Corona Jetztistdas Virushaltda.,1,14,3188,"Waiblingen, Deutschland",37,2020,3,11,31,132,NA,#Kanzlerin|#Medien|#Merkel|#Virus|#coronavirus|#Corona|#JetztistdasVirushaltda,NA,negative,Merkel,176,182
JuergenBraunAfD15842599201,JuergenBraunAfD,TRUE,2020-03-15T08:12:00Z,"Typisch fuer die zynische Menschenverachtung dieser gruenlinken EU-Ideologen! Ulrike Guerot ist lautstarke Noch Mehr EU-Propagandistin im No Borders-Wahn. Waehrend offene Grenzen schon wieder Menschenleben kosten, sieht sie die Corona-Pandemie als Chance. Widerlich! Grenzkontrollen","Typisch fuer die zynische Menschenverachtung dieser gruenlinken EU-Ideologen! Ulrike Guerot ist lautstarke Noch Mehr EU-Propagandistin im No Borders-Wahn. Waehrend offene Grenzen schon wieder Menschenleben kosten, sieht sie die Corona-Pandemie als Chance. Widerlich!",4,20,3188,"Waiblingen, Deutschland",30,2020,3,11,31,132,NA,#Menschenverachtung|#EU|#Ideologen|#Guerot|#NochMehrEU|#Propagandistin|#NoBorders|#Grenzen|#Corona|#Pandemie,NA,negative,Grenzkontrollen,267,282
JuergenBraunAfD15845533201,JuergenBraunAfD,TRUE,2020-03-18T17:42:00Z,Was tun Journalisten in einer Diktatur? Sie loben die Regierung und agitieren gegen die Opposition. Merkel Staatsfunk ARDZDF Medien,Was tun Journalisten in einer Diktatur? Sie loben die Regierung und agitieren gegen die Opposition. Merkel Staatsfunk ARDZDF,0,4,2946,"Waiblingen, Deutschland",19,2020,3,12,31,133,NA,#Merkel|#Staatsfunk|#ARDZDF,@hajoschumacher,negative,Medien,125,131
JuergenBraunAfD15864657601,JuergenBraunAfD,TRUE,2020-04-09T20:56:00Z,"Zu den fundierten Zahlen aus Heinsberg fiel Drosten und Kleber wenig ein. So ist das, wenn Theorie von Realitaet eingeholt wird. Schon bei Schweinegrippe hatte Drosten drastisch falsch gelegen, wie auch RKI - und Kleber! Ja, Corona ist ernster, aber hoert auf mit der Panik! Coronamassnahmen","Zu den fundierten Zahlen aus Heinsberg fiel Drosten und Kleber wenig ein. So ist das, wenn Theorie von Realitaet eingeholt wird. Schon bei Schweinegrippe hatte Drosten drastisch falsch gelegen, wie auch RKI - und Kleber! Ja, Corona ist ernster, aber hoert auf mit der Panik!",7,16,3188,"Waiblingen, Deutschland",45,2020,4,15,32,136,NA,#Heinsberg|#Drosten|#Kleber|#Schweinegrippe|#RKI|#Corona,NA,negative,Coronamassnahmen,275,291
JuergenBraunAfD15865559401,JuergenBraunAfD,TRUE,2020-04-10T21:59:00Z,"Es wird immer verrueckter, im wahrsten Sinne! Jetzt sollen gesunde Buerger in die Psychiatrie. Erinnert fatal an Sowjetunion. Passt! Denn SPD-Frau Koepping war in der SED. Corona-Panik toetet unsere Freiheit. Wo soll das noch enden? Coronamassnahmen","Es wird immer verrueckter, im wahrsten Sinne! Jetzt sollen gesunde Buerger in die Psychiatrie. Erinnert fatal an Sowjetunion. Passt! Denn SPD-Frau Koepping war in der SED. Corona-Panik toetet unsere Freiheit. Wo soll das noch enden?",14,35,3188,"Waiblingen, Deutschland",36,2020,4,15,32,136,NA,#verrueckter|#Psychiatrie|#Sowjetunion|#SPD|#Koepping|#SED|#Corona|#Panik|#Freiheit,NA,negative,Coronamassnahmen,233,249
JuergenBraunAfD15869749801,JuergenBraunAfD,TRUE,2020-04-15T18:23:00Z,"die Getriebenen oder: Wie der Staatsfunk ARD Geschichte faelscht. Peinliches Strickmuster: Alle ganz ganz boese ausser Merkel. Nur sie ist edel, hilfreich und gut. (+Juncker!) Boese: Seehofer Orban Soeder Kurz... Ganz boese natuerlich: Maassen Sachsen Polizei...(und Gabriel) Medien","die Getriebenen oder: Wie der Staatsfunk ARD Geschichte faelscht. Peinliches Strickmuster: Alle ganz ganz boese ausser Merkel. Nur sie ist edel, hilfreich und gut. (+Juncker!) Boese: Seehofer Orban Soeder Kurz... Ganz boese natuerlich: Maassen Sachsen Polizei...(und Gabriel)",26,106,3188,"Waiblingen, Deutschland",38,2020,4,16,32,137,NA,#dieGetriebenen|#Staatsfunk|#ARD|#Merkel|#Juncker|#Seehofer|#Orban|#Soeder|#Kurz|#Maassen|#Sachsen|#Polizei,NA,negative,Medien,276,282
JuergenBraunAfD15870153601,JuergenBraunAfD,TRUE,2020-04-16T05:36:00Z,"Endlich! Sie sind da, die ersten 12 Maedchen, zwischen 5 und 10 Jahren alt! Gerettet von Lesbos, jetzt Schutzsuchende in der EU. Sozialist Asselborn bescheinigt ihnen gerne, dass sie nun taeglich ihr Geschlecht und Alter wechseln koennen. Girls Welcome im Gender-Paradies! Genderdebatte","Endlich! Sie sind da, die ersten 12 Maedchen, zwischen 5 und 10 Jahren alt! Gerettet von Lesbos, jetzt Schutzsuchende in der EU. Sozialist Asselborn bescheinigt ihnen gerne, dass sie nun taeglich ihr Geschlecht und Alter wechseln koennen. Girls Welcome im Gender-Paradies!",15,41,3188,"Waiblingen, Deutschland",41,2020,4,16,32,137,NA,#Maedchen|#Lesbos|#Schutzsuchende|#EU|#Asselborn|#GirlsWelcome|#Gender,NA,positive,Genderdebatte,273,286
JuergenBraunAfD15878173801,JuergenBraunAfD,TRUE,2020-04-25T12:23:00Z,"Robert Koch duerfte im Grab rotieren, wenn er erfaehrt, was sich das RKI in seinem Namen leistet. Damals der Unsinn mit der Schweinegrippe (gemeinsam mit der ach so tollen WHO und dem heiligen Guru Drosten!). Zunaechst Corona verharmlost, dann Panik, aber gegen Obduktionen. Coronamassnahmen","Robert Koch duerfte im Grab rotieren, wenn er erfaehrt, was sich das RKI in seinem Namen leistet. Damals der Unsinn mit der Schweinegrippe (gemeinsam mit der ach so tollen WHO und dem heiligen Guru Drosten!). Zunaechst Corona verharmlost, dann Panik, aber gegen Obduktionen.",39,95,3188,"Waiblingen, Deutschland",43,2020,4,17,32,138,NA,#RobertKoch|#RKI|#Schweinegrippe|#WHO|#Guru|#Drosten|#Corona|#Obduktionen,NA,negative,Coronamassnahmen,275,291
